File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount,critical
activemq-core/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java,0,9,63,2,0,1,0,3,2,13,0,3,2,2,26,1,2,3,19,0,0,2,2,13,3,2,19,30,6,0.87,7,25,2,21,0,2,2,0,3,0,0,2,2,1,0,9,4.5,0,2,1.5,1,1,0.75,0,2,2,1,7,7,0.777777778,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java,0,6,74,4,0,1,1,7,2,9,0,1,2,4,25,1,4,7,17,3,0,4,1,15,7,4,18,36,12,0.69,13,30,4,22,1,4,2,75,5,0,1,1,7,2.5,0,6,3.25,2,5,2,1,2,1,0,3,3,1,9,6,0.797297297,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java,0,8,145,3,0,1,1,13,1,10,0,0,1,9,26,2,9,13,33,8,5,3,1,51,13,9,37,94,47,0.28,26,84,3,70,1,9,1,77,4,0,2,2,13,3,0,27,4.777777778,1,4,1.666666667,1,1,0.333333333,0,4,4,1,26,24,0.779310345,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ConsumeQueuePrefetchTest.java,0,2,42,1,0,1,0,3,1,4,0,2,1,3,25,1,3,3,6,1,0,1,2,2,3,3,6,12,2,2.08,5,8,1,4,0,3,1,0,5,0,0,1,0,0,0,2,0.666666667,0,1,1,1,0,0,0,1,1,1,1,2,0.833333333,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ConsumeTopicPrefetchTest.java,0,5,91,3,0,1,1,10,1,6,0,0,1,7,20,1,7,10,25,4,3,3,3,26,10,7,28,55,21,0.36,16,49,3,38,0,7,1,67,4,1,2,1,9,2.857142857,1,7,3,1,4,1.571428571,1,1,0.444444444,0,2,2,1,6,3,0.868131868,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/CreateLotsOfTemporaryQueuesTest.java,0,6,67,3,0,1,3,7,2,6,3,0,2,4,19,1,4,7,19,0,0,3,4,17,7,4,20,39,13,0.49,9,33,3,25,0,1,2,66,4,0,0,1,5,2.75,1,5,2.75,1,3,1.75,1,2,1.166666667,0,5,5,2,12,17,0.76119403,0.8,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/CreateTemporaryQueueBeforeStartTest.java,0,11,129,4,0,1,0,14,2,12,0,0,2,8,22,2,8,14,43,4,3,4,4,57,14,10,44,96,34,0.23,13,78,4,61,0,8,2,61,2,0,2,2,2,1.75,0,8,4.875,2,6,2,1,2,1,0,4,4,1,19,23,0.813953488,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,1,8,181,2,0,1,2,13,1,11,0,0,1,11,25,1,11,13,41,9,6,2,1,75,13,11,41,122,65,0.2,36,106,2,92,1,11,1,78,3,1,1,1,8,2.909090909,0,15,5.454545455,1,2,1.181818182,1,1,0.307692308,0,3,3,1,20,19,0.806629834,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,5,10,378,3,0,1,0,26,1,15,0,2,1,20,68,1,20,26,61,7,5,3,8,170,26,20,61,238,149,0.29,74,210,3,184,2,20,1,68,3,3,3,1,8,3.35,0,17,8.3,1,4,1.35,1,1,0.318181818,0,3,3,1,97,95,0.738095238,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ExceptionListenerTest.java,0,2,63,1,0,1,0,3,1,10,0,7,1,3,42,1,3,3,9,0,1,1,3,2,3,3,9,15,2,2.8,6,11,1,7,0,3,1,66,2,0,0,2,1,0.333333333,0,1,0.666666667,0,1,1,1,0,0,0,1,1,1,24,53,0.523809524,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/JDBCDurableSubscriptionTest.java,0,7,38,1,0,1,0,1,1,7,0,0,1,1,19,1,1,1,9,1,0,1,0,5,1,1,9,14,3,1.36,5,12,1,10,0,1,1,0,4,0,3,1,0,0,0,4,4,4,1,1,1,0,0,0,1,1,1,1,2,0.763157895,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/JournalDurableSubscriptionTest.java,0,8,38,1,0,1,0,1,1,8,0,0,1,1,19,1,1,1,9,1,0,1,0,6,1,1,9,15,4,1.27,4,13,1,11,0,1,1,0,4,0,3,1,0,0,0,5,5,5,1,1,1,0,0,0,1,1,1,2,3,0.736842105,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/KahaDurableSubscriptionTest.java,0,6,35,1,0,1,0,1,1,6,0,0,1,1,19,1,1,1,9,1,0,1,0,4,1,1,9,13,2,1.46,3,11,1,9,0,1,1,0,4,0,2,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,1,18,16,0.514285714,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/MultiBrokersMultiClientsTest.java,0,19,131,7,0,1,4,16,5,29,0,4,5,3,35,1,3,16,26,0,1,7,3,43,16,3,39,75,45,0.47,25,84,7,67,5,3,5,19,5,1,1,1,6,4.666666667,2,14,10.66666667,4,27,18.66666667,2,2,1.8,1,1,1,1,29,34,0.625954198,1,0,2,1,0,FALSE,0,TRUE,2,0
activemq-core/src/test/java/org/apache/activemq/usecases/MultiBrokersMultiClientsUsingTcpTest.java,0,13,85,4,0,1,0,11,3,15,0,1,3,3,22,1,3,9,22,2,1,5,1,25,9,3,25,52,20,0.42,12,45,4,36,2,3,4,33,6,0,7,1,3,2,1,12,7,2,4,3,2,3,2.4,1,4,4,1,18,19,0.682352941,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/NewConsumerCreatesDestinationTest.java,0,8,63,2,0,1,1,3,2,11,0,0,2,2,21,1,2,3,18,1,1,2,1,14,3,2,18,30,9,0.7,12,27,2,24,2,2,2,50,4,0,4,1,5,4.5,4,10,7,4,1,1,1,0,0,0,4,4,2,16,23,0.761904762,0.5,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java,0,8,56,1,0,1,0,2,1,8,0,0,1,2,22,1,2,2,14,2,5,1,0,12,2,2,14,29,12,0.76,5,26,1,23,0,2,1,9,3,1,0,1,5,4.5,4,13,7.5,2,1,1,1,0,0,0,1,1,1,1,2,0.875,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java,0,4,28,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,3,1,0,1,0,2,1,1,3,7,2,2.71,2,5,1,3,0,1,1,0,6,0,0,1,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,1,2,0.75,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnQueueConsumedMessageInTransactionTest.java,0,11,186,4,0,1,1,24,3,12,1,0,3,9,21,1,9,23,50,7,14,5,2,76,23,9,53,140,63,0.15,26,116,4,91,1,8,3,76,2,0,3,2,10,5.222222222,0,13,5.777777778,2,4,2.444444444,1,2,1.454545455,0,4,4,1,39,39,0.752688172,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnQueueConsumedMessageTest.java,0,4,28,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,3,1,0,1,0,2,1,1,3,7,2,2.71,2,5,1,3,0,1,1,0,6,0,0,1,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,1,2,0.75,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnQueueConsumedMessageUsingActivemqXMLTest.java,0,6,104,3,0,1,2,9,2,8,1,2,2,6,42,1,6,9,23,6,1,3,0,23,9,6,24,50,18,0.84,13,42,3,32,0,5,2,72,6,0,3,1,3,1.666666667,0,5,3,2,3,1.5,1,2,0.875,0,4,4,2,26,36,0.865384615,0.75,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnTemporaryQueueConsumedMessageTest.java,0,5,31,1,0,1,0,1,1,5,0,0,1,1,19,1,1,1,4,1,0,1,0,3,1,1,4,9,3,2.11,3,7,1,5,0,1,1,0,6,0,0,1,1,1,1,3,3,3,1,1,1,0,0,0,1,1,1,1,2,0.774193548,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java,0,10,67,2,0,1,1,4,2,14,0,1,2,2,21,1,2,4,15,1,1,2,1,16,4,2,15,33,11,0.64,13,26,2,21,3,2,2,0,5,5,1,1,9,6.5,4,7,6,5,2,2,2,1,1,1,3,3,1,13,12,0.71641791,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumerMessageUsingActivemqXMLTest.java,0,6,105,3,0,1,2,9,2,8,1,2,2,6,42,1,6,9,23,6,1,3,0,23,9,6,24,50,18,0.84,14,42,3,32,0,5,2,72,6,0,3,1,3,1.666666667,0,5,3,2,3,1.5,1,2,0.875,0,4,4,2,28,39,0.857142857,0.75,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/QueueConsumerCloseAndReconnectTest.java,0,3,26,1,0,1,0,1,1,3,0,0,1,1,19,1,1,1,3,1,0,1,0,1,1,1,3,6,1,3.17,1,4,1,2,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.730769231,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/QueueDuplicatesTest.java,1,8,158,3,2,1,2,14,2,10,0,1,2,9,29,3,9,14,53,2,5,3,4,55,14,9,54,108,36,0.27,22,90,3,73,0,9,2,80,2,0,3,2,6,2.888888889,1,11,4.888888889,1,3,1.555555556,1,2,0.846153846,0,3,3,1,13,16,0.873417722,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/QueueRedeliverTest.java,0,4,29,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,3,1,0,1,0,2,1,1,3,7,2,2.71,3,5,1,3,0,1,1,0,4,0,0,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,1,4,6,0.655172414,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/QueueRepeaterTest.java,0,23,118,3,0,1,1,7,2,27,0,0,2,3,21,2,3,7,32,1,8,3,2,43,7,3,33,78,33,0.27,20,66,3,58,3,3,2,44,2,0,2,2,11,6.333333333,1,23,10.66666667,2,3,2.333333333,2,2,1.5,1,3,3,1,16,22,0.86440678,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ReliableReconnectTest.java,0,12,175,6,0,1,3,19,2,14,0,1,2,10,30,2,10,19,55,5,8,6,5,76,19,10,58,132,53,0.23,16,111,6,87,0,10,2,84,3,0,4,2,8,3.1,0,18,5.4,1,10,2.7,1,3,0.923076923,0,3,3,1,25,31,0.817142857,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/StartAndStopBrokerTest.java,0,12,78,2,0,1,0,3,2,21,0,6,2,2,32,1,2,3,13,1,0,2,1,20,3,2,13,34,15,0.94,16,28,2,24,5,2,2,0,2,0,3,1,2,1,0,7,6,5,2,1.5,1,1,0.75,0,2,2,1,6,7,0.846153846,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/StartAndStopClientAndBrokerDoesNotLeaveThreadsRunningTest.java,0,11,93,1,1,1,0,5,1,16,0,1,1,5,26,3,5,5,28,0,0,1,4,29,5,5,29,52,16,0.5,17,45,1,39,3,5,1,0,2,1,3,2,2,0.8,0,17,5,0,1,1,1,0,0,0,2,2,1,11,11,0.860215054,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,0,47,111,1,0,1,1,1,1,71,0,10,1,1,30,1,1,1,30,0,0,1,1,46,1,1,30,63,31,0.48,19,61,1,59,15,1,1,0,3,0,1,1,3,3,3,20,20,20,1,1,1,0,0,0,3,3,1,21,16,0.756756757,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TestSupport.java,0,4,152,3,0,1,1,22,1,5,0,1,1,16,40,1,16,22,35,13,2,3,3,38,22,16,36,92,33,0.43,21,69,3,46,0,16,1,95,2,1,4,1,8,2.25,0,4,2.125,1,3,1.375,1,1,0.388888889,0,4,4,1,39,37,0.717105263,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerQueueNetworkTest.java,0,13,197,1,0,1,1,6,1,26,0,8,1,6,68,1,6,6,39,0,0,1,6,70,6,6,39,90,44,0.76,43,83,1,76,5,6,1,16,5,1,1,1,1,1,1,9,8,3,1,1,1,0,0,0,3,3,1,8,8,0.92893401,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerQueueNetworkUsingTcpTest.java,0,13,68,3,0,1,0,6,2,16,0,0,2,2,20,1,2,4,19,1,1,5,1,18,4,2,19,38,12,0.53,10,31,3,26,2,2,3,0,6,0,6,1,3,1.5,0,13,7.5,2,3,2,1,2,1.5,0,4,4,1,13,14,0.676470588,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerTempQueueNetworkTest.java,0,13,117,3,0,1,1,10,2,15,0,2,2,5,30,1,5,10,30,1,1,3,4,56,10,5,34,81,39,0.37,10,73,3,66,0,5,2,80,5,0,5,1,7,3.2,0,19,9,3,4,2.4,1,1,0.714285714,0,1,1,1,48,52,0.58974359,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerTopicNetworkTest.java,0,20,240,1,0,1,1,6,1,33,0,8,1,6,67,1,6,6,49,0,0,1,6,109,6,6,49,129,73,0.52,47,122,1,115,6,6,1,16,5,1,1,1,1,1,1,10,8.833333333,3,1,1,1,0,0,0,3,3,1,9,9,0.9375,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerTopicNetworkUsingTcpTest.java,0,13,68,3,0,1,0,6,2,16,0,0,2,2,20,1,2,4,19,1,1,5,1,18,4,2,19,38,12,0.53,10,31,3,26,2,2,3,0,6,0,6,1,3,1.5,0,13,7.5,2,3,2,1,2,1.5,0,4,4,1,13,14,0.676470588,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java,0,19,227,2,0,1,1,9,1,25,0,3,1,7,41,1,7,9,59,1,2,2,6,120,9,7,59,150,79,0.27,36,138,2,128,3,7,1,42,3,2,1,1,6,3.571428571,0,23,13,1,2,1.285714286,1,1,0.444444444,0,5,5,2,52,49,0.748898678,0.8,0,2,2,0,FALSE,0,TRUE,1,0
activemq-core/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java,0,37,159,7,0,1,1,12,4,43,0,0,4,3,23,2,3,12,38,1,15,7,2,71,12,3,42,111,54,0.21,26,96,7,84,6,3,4,46,2,0,2,2,15,10,2,27,13.66666667,3,10,5,2,2,1.833333333,1,4,4,1,31,39,0.761006289,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TransactionTest.java,0,23,118,3,0,1,1,7,2,27,0,0,2,3,21,2,3,7,32,1,8,3,2,43,7,3,33,78,33,0.27,20,66,3,58,3,3,2,44,2,0,2,2,11,6.333333333,1,23,10.66666667,2,3,2.333333333,2,2,1.5,1,3,3,1,16,22,0.805084746,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TransientQueueRedeliverTest.java,0,5,32,1,0,1,0,1,1,5,0,0,1,1,19,1,1,1,4,1,0,1,0,3,1,1,4,9,3,2.11,4,7,1,5,0,1,1,0,4,0,0,1,1,1,1,3,3,3,1,1,1,0,0,0,2,2,1,4,6,0.6875,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerMessageNotSentToRemoteWhenNoConsumerTest.java,0,13,154,3,0,1,1,10,2,23,0,5,2,5,42,2,5,8,38,2,2,5,3,49,8,5,38,83,33,0.51,31,71,3,62,4,5,2,41,5,0,7,2,3,1.8,0,12,8,3,3,1.6,1,1,0.625,0,4,4,1,21,21,0.805194805,1,0,2,1,1,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerMulticastQueueTest.java,2,6,265,4,0,1,3,35,1,7,2,0,1,26,40,1,26,35,68,8,3,4,16,108,35,26,73,192,91,0.21,53,164,4,128,0,24,1,80,4,0,5,1,9,2.346153846,0,10,3.653846154,1,4,1.346153846,1,3,0.535714286,0,4,4,1,35,44,0.8,1,0,2,1,2,FALSE,0,TRUE,1,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerQueueClientsReconnectTest.java,0,10,373,3,0,1,3,21,1,18,0,3,1,17,81,1,17,21,61,3,4,3,14,142,21,19,61,202,121,0.4,93,182,3,161,4,17,1,63,5,0,2,1,8,3,0,13,5.882352941,2,3,1.176470588,1,2,0.421052632,0,5,5,2,23,16,0.924932976,0.8,0,2,2,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerQueueSendReceiveTest.java,0,4,35,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,6,1,2,1,0,2,1,1,6,10,2,1.9,6,8,1,6,0,1,1,100,6,0,1,1,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,1,2,0.8,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerTopicSendReceiveLotsOfMessagesUsingTcpTest.java,0,4,30,1,0,1,0,1,1,4,0,0,1,1,19,1,1,1,3,1,0,1,0,2,1,1,3,7,2,2.71,4,5,1,3,0,1,1,0,7,0,0,1,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,1,2,0.766666667,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerTopicSendReceiveTest.java,0,6,98,2,0,1,1,9,1,6,0,0,1,7,23,1,7,9,29,7,3,2,0,27,9,7,29,61,20,0.38,16,49,2,40,0,7,1,75,5,5,4,1,11,3,1,7,4.142857143,2,2,1.285714286,1,1,0.444444444,0,3,3,1,17,13,0.642857143,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerTopicSendReceiveUsingHttpTest.java,0,3,35,1,0,1,0,2,1,3,0,1,1,2,21,1,2,2,6,2,0,1,0,2,2,2,6,11,2,1.91,5,8,1,5,0,2,1,0,6,0,1,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,1,3,4,0.742857143,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerTopicSendReceiveUsingJavaConfigurationTest.java,0,13,75,3,0,1,0,7,2,13,0,2,2,3,25,1,3,7,12,3,2,3,0,29,7,3,12,47,25,0.53,9,37,3,29,0,3,2,33,6,0,2,1,2,2,2,9,6.666666667,2,4,2.666666667,2,1,1,1,2,2,1,3,4,0.88,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerTopicSendReceiveUsingTcpTest.java,0,9,80,3,0,1,0,8,2,10,0,0,2,4,19,1,4,8,17,4,2,3,0,24,8,4,17,48,20,0.4,13,37,3,28,1,4,2,25,6,1,4,1,2,1.75,1,6,5,2,4,2.25,1,1,0.833333333,0,2,2,1,2,6,0.9,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/usecases/TwoMulticastDiscoveryBrokerTopicSendReceiveTest.java,0,3,35,1,0,1,0,2,1,3,0,1,1,2,21,1,2,2,6,2,0,1,0,2,2,2,6,11,2,1.91,5,8,1,5,0,2,1,0,6,0,1,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,1,3,4,0.742857143,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/DataByteArrayOutputStreamTest.java,0,18,100,1,0,1,0,2,1,37,0,12,1,2,40,1,2,2,8,0,0,1,2,32,2,2,8,41,30,0.98,19,38,1,35,7,2,1,0,2,0,1,1,3,1.5,0,15,8.5,2,1,1,1,0,0,0,2,2,1,3,4,0.97,1,0,1,1,1,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/LinkedNodeTest.java,0,19,173,1,0,1,0,5,1,25,0,1,1,5,24,2,5,5,18,0,7,1,5,95,5,5,16,113,89,0.21,36,105,1,99,5,5,1,11,2,0,2,1,6,3.6,1,10,5.8,1,1,1,1,0,0,0,1,1,1,149,152,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/MarshallingSupportTest.java,0,5,61,2,0,1,0,4,1,10,0,4,1,3,33,1,3,4,12,2,0,2,1,10,4,3,13,22,6,1.5,6,19,2,14,0,3,1,0,2,0,1,1,0,0,0,4,2,1,2,1.333333333,1,1,0.6,0,3,3,1,29,17,0.524590164,1,0,2,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/MessageIdList.java,0,5,271,7,0,1,1,36,1,7,0,1,1,25,75,1,25,36,52,0,7,7,25,72,36,29,53,157,59,0.48,39,112,7,68,0,25,1,85,2,1,0,2,26,4.32,0,9,2.04,1,30,2.4,1,3,0.444444444,0,4,4,1,97,70,0.52398524,1,0,2,1,2,TRUE,1,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/ReflectionSupportTest.java,0,13,42,1,0,1,0,1,1,15,0,2,1,1,18,1,1,1,9,0,0,1,1,11,1,1,9,20,9,0.9,6,18,1,16,2,1,1,0,2,0,2,1,0,0,0,7,7,7,1,1,1,0,0,0,2,2,1,2,5,0.595238095,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/SimplePojo.java,0,3,53,1,0,1,0,8,1,3,0,0,1,8,16,1,8,8,15,0,4,1,8,8,8,8,15,32,8,0.5,5,23,1,14,0,8,1,75,1,0,0,1,2,1.5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.698113208,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/util/URISupportTest.java,0,4,83,1,0,1,0,8,1,5,0,0,1,8,24,1,8,8,23,1,0,1,7,23,8,8,23,47,15,0.51,16,38,1,29,0,8,1,0,2,0,2,1,4,0.875,0,5,3,1,1,1,1,0,0,0,1,1,1,2,5,0.807228916,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/ConnectorXBeanConfigTest.java,0,6,72,2,0,1,0,5,1,7,0,0,1,4,20,1,4,5,21,3,1,2,1,16,5,4,21,38,11,0.53,15,32,2,26,1,4,1,25,2,0,6,1,1,1,1,12,4.5,1,2,1.25,1,1,0.5,0,1,1,1,11,14,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/JDBCPersistenceXBeanConfigTest.java,0,5,62,2,0,1,0,5,1,5,0,0,1,4,19,1,4,5,16,3,1,2,1,11,5,4,16,30,8,0.63,13,24,2,18,0,4,1,25,2,0,5,1,1,1,1,6,3,1,2,1.25,1,1,0.5,0,1,1,1,4,6,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/ManagementContextXBeanConfigTest.java,0,6,71,2,0,1,0,5,1,7,0,0,1,4,20,1,4,5,20,3,1,2,1,15,5,4,20,36,10,0.56,15,30,2,24,1,4,1,25,2,0,4,1,1,1,1,9,3.75,1,2,1.25,1,1,0.5,0,2,2,1,5,8,1,1,0,1,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/MultipleTestsWithEmbeddedBrokerAndPersistenceTest.java,0,3,29,1,0,1,0,1,1,3,0,0,1,1,20,1,1,1,3,1,0,1,0,1,1,1,3,6,1,3.33,3,4,1,2,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.482758621,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/MultipleTestsWithEmbeddedBrokerTest.java,0,4,58,1,0,1,1,4,1,4,0,0,1,4,21,1,4,4,13,2,1,1,2,9,4,4,13,26,8,0.81,11,21,1,16,0,4,1,50,3,3,0,1,3,1.5,0,6,2.5,0,1,1,1,0,0,0,3,3,1,11,7,0.568965517,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/MultipleTestsWithSpringFactoryBeanTest.java,0,5,81,1,0,1,1,5,1,6,0,0,1,5,24,1,5,5,21,3,3,1,2,17,5,5,21,42,15,0.57,16,36,1,30,1,5,1,60,2,0,2,1,4,1.8,0,11,3.8,0,1,1,1,0,0,0,2,2,1,5,6,0.641975309,1,0,3,1,0,FALSE,0,FALSE,0,0
activemq-core/src/test/java/org/apache/activemq/xbean/MultipleTestsWithSpringXBeanFactoryBeanTest.java,0,5,44,2,0,1,0,3,2,5,0,0,2,2,19,1,2,3,7,2,1,2,0,5,3,2,7,16,5,1.19,9,12,2,8,0,2,2,0,4,0,1,1,1,1,1,3,2.5,2,2,1.5,1,1,0.75,0,1,1,1,1,2,0.613636364,1,0,3,1,0,FALSE,0,FALSE,0,0
